anonymised_donor_id,age_group,country,donation_amount,donation_date,payment_method,newsletter_opt_in,referral_channel,sector,campaign,donation_year,donation_month,donation_day,gender_Female,gender_Male,donation_type_Monthly,donation_amount_category
0dedc96224bce069369ca760b05e36178ef0cd77dadf97aab7ab0ccbccbd5856,30-49,Germany,121.52,2025-05-12,Bank Transfer,True,Website,Law,Habitat for Hope,2025,5,0,0,1,0,High
25aa290e3773456686de36cf87f691a7b1b9bd04172cc00f48c6e1f8eae9c8b2,30-49,USA,165.19,2023-07-13,Bank Transfer,False,Newsletter,Arts & Culture,Rescue Orphaned Gorillas,2023,7,3,1,0,1,High
106b0b840044d7a86b84d54bade21a34587f2526ba87b6831cab2259552d01f6,30-49,Australia,28.94,2024-09-13,Paypal,False,Online advertising,Media & Communication,Reforest the Sanctuary,2024,9,4,1,0,0,Medium
1c63b6e1559ba38b9c11faf4c49d2d562f1465ae2623ad04c92317c91f656874,50-65,USA,88.05,2024-11-08,Bank Transfer,False,Online advertising,Healthcare,Reforest the Sanctuary,2024,11,4,1,0,0,Medium
4dd86b845d9f9fc55fba00dda1bc1b73bc00bcf441f090b037188595062dab85,66-80,Finland,3.72,2023-11-17,Cheque,True,Word of mouth,Government,Rescue Orphaned Gorillas,2023,11,4,0,1,0,Low
c9257a36a668d1a12e6e8a443f23fd5280a72347b99fc7ca05c410b8fae5068b,30-49,Canada,16.71,2024-04-20,Cheque,False,Newsletter,Hospitality,Wildlife Rescue Van Drive,2024,4,5,0,1,0,Low
ba1b6c1671ad650689e23055418b7d5d0cd9d6f250d40f304c9c67a1db5a8214,50-65,France,28.99,2024-07-28,Bank Transfer,True,Website,Pharmaceuticals,Wildlife Rescue Van Drive,2024,7,6,0,1,0,Medium
ae9b7849f4dae27c4235204f49eabf418cab326706e37a873d484e201ed3b6cd,30-49,Australia,118.1,2024-08-18,Cheque,True,Word of mouth,Energy,Wildlife Rescue Van Drive,2024,8,6,1,0,1,High
f86e849d2c8e16b422c069a59ab8324b902854079cb4e7022c7b3eac567c55fd,50-65,USA,171.6,2024-09-12,Bank Transfer,True,Online advertising,Technology,Habitat for Hope,2024,9,3,1,0,1,High
e492e5696a7800a2298b1d8bc37bfccb055a124a9d8053ba41f5a6c51c476050,66-80,Canada,8.13,2024-10-31,Cheque,False,Word of mouth,Finance/Banking,Reforest the Sanctuary,2024,10,3,0,1,0,Low
4ee4431460eda974fd2da107694b8d2810bb68e10c474580a4e3d266d4d6f529,66-80,France,118.41,2023-09-04,Bank Transfer,True,Online advertising,Finance/Banking,Habitat for Hope,2023,9,0,1,0,1,High
dfba366f766a834cab33d93e59fdd341e946672534994be854a2991e07642da4,30-49,UK,22.55,2024-07-23,Cheque,True,Newsletter,Education,Jungle Education Project,2024,7,1,0,1,1,Low
74dc44a31503235eb66cb42ab5225f5b0b64434d7420d356c65de97ff0937abe,30-49,USA,25.49,2024-06-24,Cheque,False,Website,Real Estate,Defend the Great Apes,2024,6,0,1,0,0,Medium
58bcbd36f970bcd307941f943a22068de8d3811b9a219ffd3b66f1f602048ec4,30-49,UK,8.04,2023-09-18,Paypal,True,Website,Hospitality,Rescue Orphaned Gorillas,2023,9,0,0,1,0,Low
4f63e952495c02b5aa5aba574f82a727e2452b1331ba75d655b3ba4de1750bd6,50-65,Germany,9.78,2024-10-26,Paypal,False,Word of mouth,Arts & Culture,Reforest the Sanctuary,2024,10,5,0,1,0,Low
c7be32b68c5a1492ad6eba9dccb3efd5ad13316ac67ef95eb8948ab0e4b0b24d,30-49,UK,186.24,2024-09-26,Credit Card,True,Word of mouth,Law,Defend the Great Apes,2024,9,3,1,0,1,High
538f5fd37776d7510dce5e678e444e93740ff3e3f3a767e85d65f54c7b09667e,18-29,Finland,6.29,2023-06-18,Credit Card,False,Newsletter,Logistics,Defend the Great Apes,2023,6,6,1,0,1,Low
576e7de8b8ba3a2741701fd4871e7320158b1d0d7a59771aec21a5e0f3b44c8f,30-49,USA,15.82,2025-04-23,Paypal,False,Newsletter,Education,Habitat for Hope,2025,4,2,1,0,0,Low
957270322abb8479606af8d82d165dfbcda2bf95342f9bbf3d6b374b9e607dd9,50-65,Brazil,89.96,2025-01-16,Credit Card,True,Website,Nonprofit,Jungle Education Project,2025,1,3,0,1,1,Medium
bfcde7b5a1159f7b45051bc4e2a82c774fba1077e16ca972a9ae92a6975c79b2,66-80,USA,50.74,2024-09-06,Bank Transfer,False,Word of mouth,Media & Communication,Reforest the Sanctuary,2024,9,4,0,1,0,Medium
f440e8732f14786e8e62247e4eeebeedc9761534264bb40398136be926ea4d38,30-49,Australia,19.8,2023-12-28,Paypal,False,Website,Media & Communication,Defend the Great Apes,2023,12,3,0,1,0,Low
d512bea661f2df4c978d1a6236d76228ef26aaad43b0b68ef8d5539c4403f3ad,18-29,Australia,1.19,2024-09-05,Credit Card,True,Word of mouth,Technology,Reforest the Sanctuary,2024,9,3,0,0,0,Low
e925079e68db75f9b4df3b3a2b2a11851f304ac6e22d53c4fd5fc3ea2eb21d83,66-80,UK,28.41,2024-03-05,Paypal,True,Online advertising,Hospitality,Rescue Orphaned Gorillas,2024,3,1,0,1,0,Medium
a6cde73f6ff1163545042bf15edc2677d46959e3a0ee3effeae5581823f1d389,50-65,UK,7.69,2023-10-18,Bank Transfer,True,Social Media,Hospitality,Reforest the Sanctuary,2023,10,2,1,0,0,Low
4fe58c219d5cc96aca80b6d1e21d0da007dea395e93980c7f03943abaae4120f,18-29,USA,7.1,2023-08-03,Paypal,True,Local event,Science & Research,Jungle Education Project,2023,8,3,1,0,0,Low
e4621840b0849de329a3750af2aefc03e880f933fedd4e728904aebddb535e67,18-29,Australia,19.6,2025-03-17,Paypal,False,Newsletter,Energy,Jungle Education Project,2025,3,0,1,0,0,Low
a1e6996d0f72fb55005decf19721a4064633117cd5e5ad57537919783947b397,50-65,Canada,44.02,2025-03-31,Credit Card,True,Word of mouth,Retail,Jungle Education Project,2025,3,0,0,1,0,Medium
7e89388bdfbf563183e42c84d544a0e650808546e40fe1235b7788f0aca892ec,66-80,Netherlands,18.82,2024-12-19,Credit Card,False,Website,Consulting,Reforest the Sanctuary,2024,12,3,1,0,0,Low
f5d49c3dd88922fb1c91fe5cddeadd71d0ce49c8c1a5b6dde6e083a0d8d2e8cc,50-65,Netherlands,213.75,2024-11-03,Paypal,True,Newsletter,Construction,Jungle Education Project,2024,11,6,0,1,1,High
007efcd233ca8512d214aa9a935b374589792c9a528f8a944d21e516d865a1de,30-49,France,25.09,2024-05-24,Bank Transfer,True,Social Media,Science & Research,Marine Mammal Defense Mission,2024,5,4,0,1,1,Medium
1563bdaa9aaab6c69b729e34be0e57b9b66da31c981d4300e1089bb464651f04,50-65,USA,15.86,2023-10-31,Paypal,False,Social Media,Arts & Culture,Wildlife Rescue Van Drive,2023,10,1,1,0,0,Low
65bd7d03f744b207ede532059cf99f66b68f1a2e6d5740dab3b6e0f45c463be5,30-49,USA,23.6,2023-06-25,Bank Transfer,True,Online advertising,Pharmaceuticals,Wildlife Rescue Van Drive,2023,6,6,1,0,0,Low
f1842dd6cd3f58880288778e59fa66dd1092d73f0430b035fa6d420c2c0e2951,30-49,France,40.77,2024-12-27,Credit Card,False,Word of mouth,Logistics,Defend the Great Apes,2024,12,4,0,1,1,Medium
b394ad8ab66fd3eb6f5a8720109a688e432f5b39e5f296fa2452fdaa7498336d,50-65,Australia,23.68,2025-05-29,Credit Card,True,Online advertising,Real Estate,Habitat for Hope,2025,5,3,1,0,0,Low
32161993b90f05b5e344ed6ddf39e4d52c5c67e3045775abcb68b4ad12dcd233,50-65,Germany,187.5,2024-10-11,Credit Card,True,Newsletter,Consulting,Rescue Orphaned Gorillas,2024,10,4,0,1,1,High
bc24ee99a4abfd53915cf2c62a7671d26962ac37279476ffbce0e9dd6fe98e51,18-29,Germany,6.51,2023-08-02,Paypal,True,Local event,Consulting,Wildlife Rescue Van Drive,2023,8,2,0,1,0,Low
343755d6341e789928769e885cfb7323a978c84c6eafebaf9429dfe635001753,50-65,UK,146.83,2025-02-19,Paypal,True,Word of mouth,Construction,Wildlife Rescue Van Drive,2025,2,2,0,0,1,High
784675664c0a0ef7a0169e7b21d683f089416a7365757b8bcf3152e4f73abcb0,66-80,Germany,153.13,2025-06-07,Bank Transfer,True,Newsletter,Technology,Defend the Great Apes,2025,6,5,0,1,1,High
4e4299fc58a21f4f0c27879ac6c48bc37c14711990859ebc28ca555434feac93,50-65,UK,49.27,2023-12-01,Paypal,False,Local event,Others,Marine Mammal Defense Mission,2023,12,4,1,0,0,Medium
c4c8bcc07c77b0528f8e74532015a906f4a8d870f6c8dd2516dfae4f245d6c30,30-49,USA,4.23,2025-04-22,Paypal,True,Online advertising,Law,Wildlife Rescue Van Drive,2025,4,1,0,1,0,Low
08cad75b8bd2bbc44bd8378fcd7f237f06a95a8242911f61e7196e480634a787,30-49,Germany,11.25,2024-11-10,Paypal,False,Online advertising,Retail,Defend the Great Apes,2024,11,6,1,0,0,Low
dedd7ff724a2be4fc9b0c2a2558c5ba7937622de7e20cb9b9b5b0d12eebb1408,18-29,Brazil,6.41,2025-03-22,Credit Card,True,Online advertising,Construction,Jungle Education Project,2025,3,5,1,0,0,Low
8d3dc2c7765ccc4b641b7fe0190eb3daa66baf4c10e5d7f31876ac7c74c90f37,18-29,France,4.41,2024-01-02,Cheque,False,Word of mouth,Energy,Rescue Orphaned Gorillas,2024,1,1,1,0,0,Low
894addd155ff6dea6b6f0578ea44bf84a57e09f2e94f032456fb2e4b107b3396,50-65,Australia,29.27,2025-04-09,Cheque,False,Social Media,Energy,Rescue Orphaned Gorillas,2025,4,2,1,0,0,Medium
5ee4f69eef7941f2ebac5c2dfde005a9c19d08f6c95b575c90598af8fe695ff1,50-65,UK,26.15,2024-08-22,Credit Card,False,Local event,Media & Communication,Habitat for Hope,2024,8,3,0,1,0,Medium
28964449e3af167fc42c9176bbe40d289253fe6c1e845d6b0e13d27e669bbf42,30-49,USA,6.91,2023-11-02,Cheque,False,Word of mouth,Real Estate,Wildlife Rescue Van Drive,2023,11,3,0,1,0,Low
338c4acf1a1a02bf7000f96f879d4db6e7eb87eef86500a372846b3ecd6dab60,50-65,South Africa,47.89,2024-01-19,Cheque,True,Social Media,Media & Communication,Reforest the Sanctuary,2024,1,4,0,1,1,Medium
9fde60dc471bd68fcc14119f49c08f941c121ea689d4c15bb34595aa668ba03e,30-49,USA,29.0,2024-03-19,Bank Transfer,True,Word of mouth,Hospitality,Habitat for Hope,2024,3,1,0,1,0,Medium
2607fb4ccdf15b5c3a81295d1c45f7f71b1bf125d190c49fa6a0be854c7c71ff,18-29,Finland,7.96,2024-07-25,Credit Card,False,Website,Hospitality,Habitat for Hope,2024,7,3,0,1,0,Low
79a8cb80726cb338ba3b0b9279dc72aaac8fd9590df08ee5b2986b6bcb3e6c13,50-65,UK,111.09,2023-09-07,Cheque,False,Online advertising,Environment,Marine Mammal Defense Mission,2023,9,3,0,1,0,High
503358cfa7571bba6413c107d1f77b76667d0cd10b14e330ea58a676770a4327,30-49,UK,5.49,2025-06-05,Credit Card,False,Local event,Arts & Culture,Habitat for Hope,2025,6,3,0,1,0,Low
e4d40404d1eebb9b4892aafdef5bdf003d25e951d64e31d8f9512aa3603e6504,18-29,USA,43.84,2024-12-14,Bank Transfer,True,Word of mouth,Arts & Culture,Marine Mammal Defense Mission,2024,12,5,1,0,1,Medium
44cad4fb50d4b2618bd61f630fdaf3cd842732a8473d9a60fec074928f4a4b4c,30-49,Australia,41.71,2024-06-12,Paypal,True,Newsletter,Media & Communication,Rescue Orphaned Gorillas,2024,6,2,1,0,0,Medium
88c00ea814ae72aef9479972b5b538307fd6fe65fd79d5a57a22c42164fc2b57,18-29,India,6.42,2023-06-19,Credit Card,True,Local event,Retail,Marine Mammal Defense Mission,2023,6,0,1,0,0,Low
1042f3ff1d66b561574990bec6a80bc5356ed1ba799a4e910e91e657c195dd8c,66-80,USA,42.58,2025-03-25,Credit Card,True,Online advertising,Pharmaceuticals,Marine Mammal Defense Mission,2025,3,1,1,0,1,Medium
71b36ec5526b5271215c3da877102253bd8635ee78de2af199c5c1f4ce3f7acf,18-29,UK,10.84,2025-04-16,Credit Card,False,Website,Environment,Reforest the Sanctuary,2025,4,2,0,1,1,Low
b75d5c91329dd749db4cb89de373c33ec6bd206d649414bc2ac18202b4d5061c,66-80,USA,10.9,2024-03-23,Paypal,False,Newsletter,Construction,Jungle Education Project,2024,3,5,0,1,0,Low
a40b8a2cd3d097f94c753dec86a65fd02d88e14e8c86f6dd458de746de4a23a7,30-49,Australia,16.6,2023-10-01,Credit Card,True,Newsletter,Finance/Banking,Defend the Great Apes,2023,10,6,0,0,0,Low
515ffb93a41cb48e60e299d9c16dc75fce31bb5e76c50ebc6990d2879433cbce,30-49,USA,40.76,2023-11-15,Cheque,True,Website,Finance/Banking,Marine Mammal Defense Mission,2023,11,2,1,0,0,Medium
fb7fa8922405276d5b01e731b852b08a6288e6c003514190a5d3e1865996a6f9,50-65,Netherlands,40.5,2023-08-20,Paypal,True,Online advertising,Logistics,Rescue Orphaned Gorillas,2023,8,6,1,0,1,Medium
05d10f233eddfee2a452d4bd61884b7320cb698117e99c9789b098236fd8e621,18-29,Netherlands,16.78,2025-04-04,Bank Transfer,False,Newsletter,Retail,Habitat for Hope,2025,4,4,1,0,0,Low
fecead88379cfad22c7ebe61f7a50e453e2f37090039247da83f72029e06b211,30-49,South Africa,28.33,2023-08-07,Credit Card,False,Online advertising,Finance/Banking,Rescue Orphaned Gorillas,2023,8,0,0,1,0,Medium
accd45660e08fdaeaf9e4c752d582086caddb383e605076abb419bb7d5128999,50-65,USA,26.06,2023-12-03,Credit Card,False,Website,Nonprofit,Defend the Great Apes,2023,12,6,0,1,0,Medium
d8eb87954b6679ec7e9078d784b1ec66e95c1ade4eb1bb39d06c3c5f511ec15b,30-49,Canada,48.84,2025-04-27,Credit Card,False,Word of mouth,Energy,Reforest the Sanctuary,2025,4,6,0,1,1,Medium
154577e0017652294cde6d217480ec128419e968a53f297f44d2541047b06b7e,50-65,India,46.04,2023-12-04,Credit Card,True,Website,Hospitality,Jungle Education Project,2023,12,0,0,1,0,Medium
14189a4c4863c4516d264d5790642f87ab056cea3ed51c766632095b1f7f928e,30-49,Germany,30.06,2024-12-10,Credit Card,False,Website,Hospitality,Wildlife Rescue Van Drive,2024,12,1,1,0,1,Medium
24890464ab1dd4acbd6c912e26e0bef6c120d687d0ae19400dfe1ca216bd27a5,66-80,India,12.16,2024-05-19,Cheque,False,Social Media,Agriculture,Wildlife Rescue Van Drive,2024,5,6,1,0,0,Low
4e62bf5fe750fe192db6e607b03102a6897b26d044b369192dcdd341b81e81f6,30-49,UK,76.75,2024-03-16,Bank Transfer,False,Website,Healthcare,Wildlife Rescue Van Drive,2024,3,5,0,1,1,Medium
fa621ca24a413defed96d611ba21acd677d2c0eca16b0e5ac05cdc17b10acb8a,30-49,Germany,60.83,2024-02-08,Cheque,False,Social Media,Media & Communication,Jungle Education Project,2024,2,3,0,1,0,Medium
5f8e3b83398786f2655b972e060ea1c33b91f3a5704275a46a8536e1c326ed8b,30-49,France,10.27,2023-12-25,Bank Transfer,False,Online advertising,Retail,Reforest the Sanctuary,2023,12,0,1,0,0,Low
e7cffd6f983fc3d6b7add0daabb2ae938a8f4923cad63d933881b2a0df8bbed6,30-49,France,12.29,2023-12-19,Bank Transfer,False,Website,Environment,Wildlife Rescue Van Drive,2023,12,1,1,0,0,Low
9e2fe09c73b7c2735568a80ffaf03583d90a49c2d95a6315028fe81ccb5b7434,66-80,New Zealand,17.3,2024-11-23,Cheque,True,Word of mouth,Arts & Culture,Reforest the Sanctuary,2024,11,5,0,1,0,Low
ed800a194896c38945ae4bfc4b4da1c3d46f044b44414b83ba533d469e7a3f0b,50-65,France,213.69,2024-07-05,Bank Transfer,True,Local event,Pharmaceuticals,Jungle Education Project,2024,7,4,1,0,1,High
c5ca854dbb118fa276635e4a69b656954f90f8e8ae9d8c51d1764f85cf9465a8,18-29,France,91.29,2024-10-15,Paypal,True,Website,Energy,Defend the Great Apes,2024,10,1,0,1,1,Medium
484bb5bca61d56f5d076798397f189388158f789df6c43fd50f19302ac0c161f,66-80,UK,12.18,2025-01-12,Paypal,False,Local event,Real Estate,Wildlife Rescue Van Drive,2025,1,6,0,1,0,Low
4ed6a070ddab8a78e9c97e472ab7f6433e477b3a6ae414832d3c3e5171977aab,50-65,India,38.16,2024-12-13,Credit Card,True,Word of mouth,Construction,Habitat for Hope,2024,12,4,1,0,1,Medium
9d382060414f19810559bd9ec499ebcf0dde632fd3f93b97a69cf41eda692707,66-80,USA,176.15,2024-06-16,Bank Transfer,False,Word of mouth,Retail,Defend the Great Apes,2024,6,6,0,1,1,High
902c0ddd59694dd838c8de52ce6bd145714e91b20322be7f8f1fb023e71fa4cd,30-49,UK,8.22,2024-04-30,Bank Transfer,False,Website,Technology,Jungle Education Project,2024,4,1,0,1,0,Low
51bae7abe5bc4186992d05cec6b6f1527d531978f4a256e5dc6be535d1fd0a1c,50-65,USA,106.22,2024-11-22,Paypal,False,Online advertising,Science & Research,Jungle Education Project,2024,11,4,1,0,0,High
6716ec26b1569bd4a98d6fe26f3be185a0caefe82efb91baa578a1e35d32eeb9,18-29,Netherlands,4.46,2025-05-30,Bank Transfer,False,Newsletter,Energy,Reforest the Sanctuary,2025,5,4,0,1,0,Low
8c3743fc050d4279aad6ea86622f9759baa9fcd33ff0f74e559b60f65aadfe2e,30-49,France,35.29,2024-08-15,Paypal,True,Social Media,Construction,Habitat for Hope,2024,8,3,1,0,0,Medium
980db375b28afe96df4ee34903e95f62fbe611c3743e2d73e491262e759aae1f,30-49,UK,12.22,2024-11-07,Credit Card,True,Social Media,Government,Wildlife Rescue Van Drive,2024,11,3,0,1,0,Low
aa7989014e911ad774789824a3e42cab6dc4694cd440a5d722f7900bb654903a,50-65,Australia,12.7,2024-06-12,Cheque,False,Word of mouth,Construction,Reforest the Sanctuary,2024,6,2,1,0,0,Low
de419c3ec451e35ee0da57e8747b9c6f30aa9a5606c2145f2b977b98754f1439,50-65,UK,43.98,2025-02-15,Paypal,False,Local event,Science & Research,Marine Mammal Defense Mission,2025,2,5,1,0,0,Medium
80e0e88ee921c7a4b121bcc489c031d98e3ad15405663c1a0690234e1648f936,50-65,Canada,236.17,2025-02-28,Credit Card,False,Social Media,Technology,Jungle Education Project,2025,2,4,0,1,1,High
1abf06a4f7eae9924cfae8005fff060010ac8fb2456cc9dcf40abcf215acb6b4,18-29,Netherlands,0.67,2025-05-26,Cheque,False,Local event,Healthcare,Wildlife Rescue Van Drive,2025,5,0,0,1,0,Low
e281814237052a57cedd42934c348d78c6c884fa458499870c3ee6c51e9136f8,50-65,UK,186.12,2024-08-29,Paypal,False,Newsletter,Energy,Defend the Great Apes,2024,8,3,1,0,1,High
5b529716fde02f34e44b1dcb0e36f0298d75e3daa5b6513dbe24989a5af81a30,50-65,USA,172.86,2024-06-08,Cheque,True,Local event,Healthcare,Habitat for Hope,2024,6,5,1,0,0,High
5a8fb1054d7f49f063fba1bca7adaa4cc16cda9bb3ff2eeb8d722372e3c9f92b,30-49,New Zealand,10.21,2024-07-11,Bank Transfer,True,Online advertising,Energy,Reforest the Sanctuary,2024,7,3,0,1,0,Low
e819ab56850db66273dd89aeba6528fe5694326e3766336b9dc9990e7270d6c8,50-65,France,7.41,2024-08-31,Credit Card,False,Newsletter,Retail,Rescue Orphaned Gorillas,2024,8,5,1,0,0,Low
4329d4de5c0cd6795bd7df979bd7791185b134d9793d248dc7f04015cb209782,18-29,UK,3.7,2023-12-07,Credit Card,True,Website,Hospitality,Reforest the Sanctuary,2023,12,3,1,0,0,Low
70318e3ce3645118101bfbcfa632c33526917d3a7dcf764090cb5c44203af88f,50-65,UK,4.75,2023-12-31,Credit Card,True,Social Media,Nonprofit,Reforest the Sanctuary,2023,12,6,0,1,0,Low
1401068163df53926be1a17316bd0207947e01367a27b55eedc628fa808e895f,30-49,UK,15.66,2024-04-18,Cheque,True,Online advertising,Technology,Wildlife Rescue Van Drive,2024,4,3,0,0,0,Low
fee24638a233f17b4a4095f7fa1207fa5448c37e1efdd1c3082e6b79e7832a15,30-49,France,22.56,2024-05-29,Cheque,False,Website,Finance/Banking,Rescue Orphaned Gorillas,2024,5,2,1,0,0,Low
5eeb4803b3bfca54ef3d2c23e386adda7d882e9796ab82c6c1b591162f015425,50-65,Finland,14.53,2025-03-04,Credit Card,True,Online advertising,Technology,Jungle Education Project,2025,3,1,1,0,0,Low
963375317c8f82993a89228207fcd917cf21950ea8895dd9a0f81922ee418448,30-49,India,21.39,2024-03-18,Cheque,False,Website,Law,Marine Mammal Defense Mission,2024,3,0,0,1,1,Low
96b0bfaa44526aa856b59e9d1d77da587da1dc28b2e4dc2a1dd768f85a7e8c4f,30-49,India,9.02,2025-01-15,Bank Transfer,False,Social Media,Energy,Jungle Education Project,2025,1,2,0,1,0,Low
7f0b909d76a29f1c16723d7e90602b17e7c7cf4af5bba7edad9f85f9d2354b6e,30-49,Germany,40.12,2024-06-07,Paypal,False,Social Media,Nonprofit,Rescue Orphaned Gorillas,2024,6,4,0,1,1,Medium
77f937917ec6b7cdba0cdb2d7207cd1d8f82b757fd3facf6189425cdd14552f9,18-29,USA,4.6,2024-01-27,Bank Transfer,True,Local event,Law,Jungle Education Project,2024,1,5,1,0,0,Low
230236cd4874cb650d72e8794053c29ea83460f6ab698a60a89554394174ce06,30-49,South Africa,11.67,2023-11-23,Bank Transfer,False,Word of mouth,Law,Wildlife Rescue Van Drive,2023,11,3,0,1,0,Low
1519304f032288b1510cf2e62ec21ca986e8d56206cb9712ef90aa3037e05f84,30-49,South Africa,13.67,2023-07-10,Bank Transfer,True,Online advertising,Arts & Culture,Habitat for Hope,2023,7,0,0,1,0,Low
1cc4623ebb15edaf25c1e674fe5ffeadd7af29c351e2b1a91c8fbc536dfec7e3,30-49,Germany,5.6,2024-08-06,Cheque,True,Online advertising,Environment,Defend the Great Apes,2024,8,1,0,1,0,Low
b664ae2fb4dd76d5badae127bb7fae03e63f383ec65f67ddded639b05dd52ccc,30-49,USA,4.62,2024-03-02,Cheque,False,Word of mouth,Hospitality,Marine Mammal Defense Mission,2024,3,5,1,0,0,Low
d71bd48a219de6c48cdc9942319abaf36dfe394b45e5a371bba1e2336cf0d613,50-65,USA,111.5,2024-07-14,Bank Transfer,False,Newsletter,Government,Rescue Orphaned Gorillas,2024,7,6,1,0,0,High
e8efd7c20ed2a40748aca32195627afdfa1fbd3a9a4997b19794d83e3c3a0ce4,30-49,USA,9.68,2024-08-16,Credit Card,False,Local event,Consulting,Marine Mammal Defense Mission,2024,8,4,1,0,0,Low
f2d5e00ed9d8c53efeeffce27ceb8a8e4c804fa2bf1c8925848b27ec86316fc9,50-65,France,128.11,2025-05-15,Cheque,True,Website,Environment,Marine Mammal Defense Mission,2025,5,3,0,1,0,High
352676c62babf41291e0384b7e3a0e33f11ccabb089a88490ba68bd7e41b7c46,50-65,UK,19.92,2025-05-09,Paypal,False,Newsletter,Technology,Jungle Education Project,2025,5,4,0,1,0,Low
5f4712a1731348abc992edd68946b4554d3355265ad89aeac37d4c0c432ac636,30-49,UK,26.84,2023-07-21,Credit Card,False,Word of mouth,Finance/Banking,Habitat for Hope,2023,7,4,1,0,0,Medium
67d5156a09fd6f4ac5b2f9ae728db59c63dbf8cf854f03ade9b571b765830432,30-49,UK,195.62,2024-06-26,Bank Transfer,False,Online advertising,Logistics,Rescue Orphaned Gorillas,2024,6,2,1,0,1,High
e3222e563dbbd97e71515fdd74f65638fd166cd04a07a012a108b46d19aae7e6,30-49,Finland,20.95,2023-10-16,Credit Card,True,Newsletter,Environment,Defend the Great Apes,2023,10,0,0,1,0,Low
18689a91d673b91e9aebad851543ad7af64f2f7a2ba078a6b6bff32283489ed0,50-65,India,223.55,2023-12-03,Cheque,False,Social Media,Retail,Rescue Orphaned Gorillas,2023,12,6,1,0,1,High
f9a13e499b5f34993bb24a24ff156cf9b70cd4383f94df5f4e06e560f9fe9aa8,30-49,Canada,12.4,2023-11-28,Paypal,False,Website,Nonprofit,Habitat for Hope,2023,11,1,1,0,0,Low
c50ac9d14899228f0a861cb350676bbbafd99200daa557521f2cff9ac260514e,30-49,UK,31.51,2023-09-23,Paypal,False,Word of mouth,Media & Communication,Rescue Orphaned Gorillas,2023,9,5,1,0,0,Medium
4c81478ed10d29b323be43c6d7daa95cb3a2771ff46c627716fad9487efe9fbf,50-65,Australia,167.37,2023-12-16,Paypal,False,Social Media,Retail,Marine Mammal Defense Mission,2023,12,5,1,0,0,High
a2462e9c73492dd7490ef2a0bfcc44f65c454d335364611be037756270819821,66-80,USA,6.28,2024-03-01,Paypal,False,Social Media,Logistics,Defend the Great Apes,2024,3,4,1,0,0,Low
6f667facb5b2e262a89ec45fa6dec1e167b321ea4b446a73310330e690853455,66-80,Germany,9.66,2024-10-18,Cheque,True,Website,Media & Communication,Reforest the Sanctuary,2024,10,4,0,1,1,Low
0e5512ce21314eec522c23cd255499eefb584f1660ce5a48c58eb5fa32a041b2,50-65,India,35.48,2023-12-21,Credit Card,True,Word of mouth,Law,Jungle Education Project,2023,12,3,1,0,0,Medium
72b3434baf819aa23bb9b9bf9763de105e878dac44784584d4c212757d6084a9,50-65,UK,11.27,2024-02-19,Credit Card,True,Word of mouth,Healthcare,Wildlife Rescue Van Drive,2024,2,0,0,1,0,Low
cadc2f5d0c41beeeb1073b816972dae03a5cc63a5c67dc0cff2e836e1d7c28d7,50-65,India,34.37,2024-02-10,Paypal,False,Social Media,Hospitality,Defend the Great Apes,2024,2,5,0,1,0,Medium
e877c1b57af55f6dd6ee09fc787dbf46aeb8677a27df7f6846206a9cfc17462d,18-29,UK,5.26,2024-05-31,Credit Card,False,Online advertising,Others,Defend the Great Apes,2024,5,4,0,1,0,Low
e76683f436ffdeb1631ebd8fc81879475cb2d009a0735e4219eb1f9fe8bdfceb,66-80,Canada,37.15,2023-08-29,Bank Transfer,True,Social Media,Hospitality,Wildlife Rescue Van Drive,2023,8,1,0,1,0,Medium
99e130bfc71665bbe655f967c72e10fc7146ce98d40dc1e55050c2491b957c64,50-65,South Africa,6.02,2024-03-11,Paypal,True,Online advertising,Consulting,Reforest the Sanctuary,2024,3,0,0,1,0,Low
c32bcc5488ceca0f87be1e63c5500ee9252703d1d2629e1bca875e948324046a,50-65,USA,36.25,2025-01-28,Paypal,False,Website,Retail,Wildlife Rescue Van Drive,2025,1,1,0,1,0,Medium
